CustomerID,Gender,Age,Tenure,SubscriptionType,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,LoginFrequency,SupportTickets,LastActiveDate,Churn
CUST100847,Female,58,10,Standard,Two year,48.66,514.22,Credit card,18,2.0,2026-07-30,No
CUST100460,Female,25,20,Basic,One year,21.27,415.43,Mailed check,12,0.0,2026-07-16,No
CUST101437,Male,32,62,Basic,Month-to-month,30.41,1907.57,Unknown,11,1.0,2026-07-13,No
CUST101155,Male,35,47,Standard,Month-to-month,53.01,2510.85,Mailed check,13,2.0,2026-07-23,Yes
CUST100039,Male,26,50,Premium,Month-to-month,103.07,5152.94,Credit card,11,4.0,2026-07-22,No
CUST100434,Female,46,50,Basic,Two year,26.27,1310.28,Bank transfer,12,1.0,2026-07-23,Yes
CUST100973,Male,21,42,Standard,Month-to-month,65.64,2763.82,Credit card,10,1.0,2026-07-29,No
CUST101239,Male,33,41,Basic,Two year,15.0,597.95,E-check,10,3.0,2026-06-26,No
CUST101007,Male,41,50,Basic,Month-to-month,16.93,849.63,E-check,12,1.0,2026-07-27,No
CUST101579,Male,59,26,Premium,Month-to-month,91.11,2365.23,Bank transfer,16,1.0,2026-07-28,No
CUST101590,Female,49,16,Basic,Month-to-month,33.98,556.75,Bank transfer,9,1.0,2026-07-28,No
CUST101786,Female,45,71,Premium,One year,84.28,5988.55,E-check,12,1.0,2026-07-30,No
CUST101498,Male,26,47,Basic,Month-to-month,23.74,1117.44,E-check,12,0.0,2026-07-24,No
CUST100456,Female,70,53,Premium,Month-to-month,83.43,4456.2,Credit card,12,1.0,2026-07-11,Yes
CUST101835,Female,22,63,Basic,Month-to-month,22.75,1413.75,Bank transfer,11,0.0,2026-05-13,Yes
CUST100260,Male,57,28,Basic,Month-to-month,30.07,836.31,Mailed check,12,0.0,2026-07-06,No
CUST101840,Female,41,66,Standard,Two year,80.2,5299.81,Mailed check,11,0.0,2026-07-31,No
CUST100035,Male,31,34,Standard,Two year,51.55,1731.61,Credit card,10,1.0,2026-07-15,No
CUST100827,Female,42,16,Premium,One year,83.02,1327.41,Mailed check,6,0.0,2026-07-28,No
CUST100309,Female,41,32,Standard,One year,48.85,1545.77,E-check,13,3.0,2026-07-12,No
CUST100276,Male,60,1,Premium,One year,96.98,94.47,Credit card,16,0.0,2026-07-29,No
CUST100636,Male,57,35,Premium,One year,95.7,3378.57,E-check,15,1.0,2026-07-20,No
CUST100654,Female,22,43,Standard,Month-to-month,48.0,2063.55,Bank transfer,11,1.0,2026-07-16,No
CUST100622,Male,19,12,Basic,Month-to-month,19.85,204.99,Credit card,12,0.0,2026-07-06,No
CUST101859,Male,34,20,Premium,One year,95.41,1933.5,E-check,11,3.0,2026-07-29,No
CUST100844,Male,51,40,Basic,Month-to-month,19.51,784.88,E-check,13,0.0,2026-07-24,No
CUST100393,Female,73,50,Standard,One year,70.74,3528.15,Bank transfer,10,1.0,2026-07-31,No
CUST101769,Male,74,61,Standard,Month-to-month,71.2,4363.91,Credit card,21,2.0,2026-07-06,No
CUST100107,Female,74,13,Basic,One year,46.78,593.9,Credit card,11,1.0,2026-07-18,No
CUST100349,Male,29,25,Standard,One year,54.86,1357.7,E-check,13,2.0,2026-07-30,No
CUST100524,Female,72,26,Standard,Two year,62.82,1678.18,Bank transfer,10,1.0,2026-07-01,No
CUST100784,Female,64,5,Standard,One year,61.02,289.6,Bank transfer,12,1.0,2026-07-27,Yes
CUST100047,Male,48,68,Standard,One year,56.94,3858.48,Credit card,8,0.0,2026-06-29,Yes
CUST100203,Male,31,42,Basic,Month-to-month,31.07,1264.22,E-check,9,1.0,2026-06-12,No
CUST101655,Male,24,16,Basic,One year,24.53,393.93,E-check,12,3.0,2026-08-01,Yes
CUST100021,Male,58,8,Premium,Month-to-month,101.35,824.17,E-check,9,2.0,2026-07-05,Yes
CUST100402,Male,36,35,Basic,One year,36.26,1267.8,Credit card,12,0.0,2026-05-14,No
CUST101107,Female,51,6,Standard,Month-to-month,45.73,269.72,Mailed check,17,0.0,2026-07-27,No
CUST101154,Female,39,15,Basic,Two year,18.53,280.57,Credit card,10,2.0,2026-07-19,No
CUST101439,Male,24,69,Basic,Month-to-month,15.0,1078.15,Credit card,10,1.0,2026-07-23,Yes
CUST101993,Male,36,27,Standard,Month-to-month,53.81,1446.09,E-check,17,2.0,2026-07-11,No
CUST100989,Female,45,5,Basic,Month-to-month,30.35,154.5,Bank transfer,12,1.0,2026-07-29,No
CUST101865,Female,56,45,Standard,Month-to-month,42.65,1895.61,Mailed check,4,0.0,2026-07-08,No
CUST100741,Female,50,30,Basic,Month-to-month,40.07,1185.34,Bank transfer,14,2.0,2026-06-28,No
CUST101721,Male,22,53,Basic,One year,15.0,822.26,Bank transfer,13,2.0,2026-07-27,No
CUST101310,Male,69,28,Standard,Month-to-month,67.15,1915.36,Credit card,14,3.0,2026-07-13,Yes
CUST101147,Female,61,39,Standard,Month-to-month,61.3,2394.77,Mailed check,13,2.0,2026-06-10,Yes
CUST100033,Female,39,61,Premium,Month-to-month,110.53,6747.82,Mailed check,10,1.0,2026-08-01,No
CUST100787,Female,51,58,Standard,Month-to-month,62.7,3614.57,Mailed check,7,0.0,2026-08-01,Yes
CUST101540,Male,60,49,Basic,One year,19.4,948.55,E-check,10,2.0,2026-07-22,No
CUST100923,Male,53,21,Premium,Month-to-month,86.63,1834.26,Mailed check,10,1.0,2026-07-22,Yes
CUST101043,Male,74,61,Basic,One year,19.99,1213.16,Credit card,12,0.0,2026-07-13,No
CUST101935,Female,69,53,Basic,Month-to-month,37.84,2028.1,Mailed check,8,4.0,2026-07-25,No
CUST101243,Male,20,28,Premium,Month-to-month,96.95,2717.29,Mailed check,11,1.0,2026-08-01,No
CUST101915,Female,45,53,Basic,Two year,15.0,818.65,Credit card,11,3.0,2026-06-18,No
CUST100579,Female,68,18,Standard,Month-to-month,54.57,954.14,Mailed check,13,0.0,2026-07-09,No
CUST100481,Female,28,0,Standard,Month-to-month,37.69,0.0,Credit card,14,2.0,2026-07-15,No
CUST100931,Female,36,31,Basic,Month-to-month,19.77,595.94,Bank transfer,11,2.0,2026-08-01,No
CUST100356,Female,28,58,Standard,One year,44.64,2595.88,Mailed check,11,0.0,2026-07-15,No
CUST101685,Male,53,71,Standard,Two year,56.73,3986.62,Bank transfer,7,3.0,2026-06-08,No
CUST101248,Female,30,22,Premium,Two year,75.99,1678.68,E-check,17,1.0,2026-07-24,No
CUST100759,Male,73,61,Premium,One year,101.67,6209.85,Bank transfer,9,1.0,2026-07-19,No
CUST100092,Female,72,39,Standard,Two year,42.91,1670.8,E-check,14,1.0,2026-07-10,No
CUST101175,Male,19,58,Standard,Two year,61.86,3562.39,E-check,13,1.0,2026-07-30,No
CUST101415,Female,25,37,Standard,Month-to-month,47.58,1721.7,E-check,15,1.0,2026-07-30,No
CUST101341,Female,22,56,Basic,Month-to-month,21.65,1189.03,E-check,13,1.0,2026-07-13,No
CUST101472,Male,42,20,Standard,Month-to-month,54.2,1097.45,E-check,12,0.0,2026-07-24,Yes
CUST100803,Male,29,27,Standard,One year,59.02,1567.38,E-check,13,1.0,2026-06-20,No
CUST100745,Female,29,51,Basic,Two year,25.7,1317.83,Mailed check,17,0.0,2026-07-01,No
CUST101546,Female,35,11,Basic,Month-to-month,36.55,408.71,Bank transfer,8,0.0,2026-07-10,No
CUST100279,Female,68,34,Standard,Month-to-month,52.75,1802.47,E-check,13,1.0,2026-07-29,No
CUST101607,Male,53,36,Standard,One year,40.88,1476.14,Bank transfer,15,1.0,2026-06-13,Yes
CUST100764,Male,61,7,Standard,Month-to-month,61.57,444.27,Mailed check,9,3.0,2026-06-23,Yes
CUST100604,Male,48,32,Standard,Month-to-month,46.32,1440.3,Credit card,8,0.0,2026-06-30,No
CUST101991,Male,63,3,Standard,Two year,55.37,183.52,E-check,7,1.0,2026-07-19,Yes
CUST101373,Female,69,61,Premium,Month-to-month,99.52,6062.98,Credit card,14,1.0,2026-07-22,No
CUST101951,Male,53,5,Premium,Month-to-month,89.8,426.3,Credit card,17,1.0,2026-07-16,Yes
CUST101398,Female,51,15,Basic,One year,41.95,620.35,Bank transfer,12,0.0,2026-06-30,No
CUST100400,Female,37,4,Standard,One year,59.54,234.92,Credit card,13,0.0,2026-07-01,No
CUST101728,Female,60,71,Standard,Month-to-month,58.38,4139.02,Mailed check,11,0.0,2026-07-30,Yes
CUST100257,Female,41,38,Standard,One year,51.66,1931.9,Bank transfer,13,0.0,2026-07-31,No
CUST100944,Male,25,62,Basic,Two year,19.31,1217.25,Mailed check,11,2.0,2026-07-09,No
CUST101875,Female,27,63,Standard,Month-to-month,47.18,2993.58,Mailed check,14,1.0,2026-06-29,No
CUST101096,Female,61,21,Basic,Two year,21.41,463.46,Credit card,19,3.0,2026-07-16,No
CUST101219,Male,52,62,Standard,Month-to-month,47.86,2941.64,Credit card,12,1.0,2026-06-29,Yes
CUST101507,Female,37,50,Standard,Month-to-month,50.95,2515.84,E-check,17,4.0,2026-06-22,No
CUST101879,Male,39,51,Standard,One year,61.98,3139.03,Mailed check,16,0.0,2026-05-17,No
CUST101161,Male,33,62,Basic,One year,15.0,930.38,Mailed check,15,0.0,2026-07-13,No
CUST100494,Male,39,8,Standard,Month-to-month,51.63,453.0,Credit card,11,3.0,2026-07-25,No
CUST100772,Male,59,15,Premium,Month-to-month,99.67,1509.65,Mailed check,15,0.0,2026-07-22,No
CUST100550,Male,21,49,Standard,Two year,64.23,3143.59,Bank transfer,16,1.0,2026-07-29,No
CUST101486,Male,48,9,Basic,One year,20.15,151.86,Mailed check,11,0.0,2026-07-08,No
CUST100201,Female,26,61,Standard,Month-to-month,58.96,3601.49,E-check,13,1.0,2026-07-20,No
CUST100312,Female,65,33,Standard,Two year,53.93,1798.27,E-check,12,2.0,2026-07-20,No
CUST100290,Male,35,20,Premium,One year,89.93,1853.06,Credit card,12,0.0,2026-07-28,No
CUST101213,Female,24,26,Basic,Month-to-month,26.99,684.33,Credit card,13,2.0,2026-07-31,Yes
CUST100763,Female,40,5,Standard,Month-to-month,68.91,333.85,Mailed check,6,2.0,2026-07-08,Yes
CUST101136,Male,47,49,Basic,Month-to-month,19.49,934.69,Mailed check,6,2.0,2026-07-07,No
CUST100949,Male,35,38,Standard,Two year,57.5,2167.98,E-check,10,2.0,2026-05-27,No
CUST100183,Male,26,16,Premium,Month-to-month,93.32,1482.16,E-check,10,2.0,2026-07-11,No
CUST101176,Male,44,1,Basic,Month-to-month,22.49,31.69,Bank transfer,10,0.0,2026-07-31,Yes
CUST101848,Male,58,46,Premium,Month-to-month,79.65,3694.96,Mailed check,6,0.0,2026-06-24,No
CUST101349,Male,70,63,Standard,Month-to-month,46.08,2901.74,Mailed check,12,0.0,2026-08-01,No
CUST101727,Male,30,57,Standard,Month-to-month,71.82,4065.21,Mailed check,13,2.0,2026-06-18,No
CUST101068,Male,63,38,Premium,Month-to-month,97.79,3684.25,Mailed check,13,1.0,2026-07-28,No
CUST101811,Male,50,59,Standard,Month-to-month,38.57,2288.92,Bank transfer,13,1.0,2026-07-25,No
CUST101030,Male,39,32,Standard,Two year,52.92,1720.95,Bank transfer,17,0.0,2026-08-01,No
CUST100250,Female,51,32,Basic,One year,34.52,1132.26,Mailed check,10,0.0,2026-07-29,No
CUST100823,Male,23,70,Standard,Month-to-month,62.89,4405.01,Mailed check,14,0.0,2026-06-14,No
CUST101099,Male,23,20,Premium,Month-to-month,78.15,1608.15,Bank transfer,9,1.0,2026-08-01,No
CUST101536,Male,49,21,Basic,Month-to-month,34.32,717.47,Mailed check,12,0.0,2026-07-02,No
CUST100940,Female,46,51,Basic,Month-to-month,37.04,1921.89,E-check,8,1.0,2026-07-26,No
CUST100391,Male,34,12,Basic,Month-to-month,23.37,277.86,Mailed check,9,0.0,2026-07-08,No
CUST101919,Male,57,37,Basic,Month-to-month,32.25,1189.23,Credit card,18,1.0,2026-07-02,No
CUST101456,Female,34,37,Standard,Month-to-month,34.2,1265.21,Mailed check,13,2.0,2026-07-10,Yes
CUST101092,Female,25,25,Standard,Month-to-month,57.86,1459.02,Credit card,10,1.0,2026-07-29,No
CUST101191,Male,60,60,Standard,One year,49.31,2924.95,Bank transfer,15,1.0,2026-07-28,No
CUST100904,Male,32,50,Basic,Two year,21.93,1124.04,Credit card,14,0.0,2026-07-11,No
CUST100730,Male,54,71,Basic,One year,22.24,1596.34,Credit card,16,0.0,2026-07-20,No
CUST100554,Male,20,21,Basic,One year,22.12,480.27,E-check,8,3.0,2026-07-28,No
CUST100366,Female,51,28,Basic,One year,27.16,753.12,Credit card,14,2.0,2026-06-17,No
CUST100345,Male,67,58,Basic,Month-to-month,25.72,1488.2,E-check,15,0.0,2026-07-22,No
CUST101608,Female,39,39,Premium,Two year,80.16,3114.15,Mailed check,12,1.0,2026-07-21,No
CUST100535,Female,48,18,Standard,Month-to-month,44.58,807.06,E-check,12,1.0,2026-07-10,Yes
CUST101422,Male,62,27,Premium,Two year,80.17,2171.24,Mailed check,11,4.0,2026-07-25,No
CUST101209,Male,31,0,Basic,Month-to-month,19.6,0.0,Credit card,12,2.0,2026-08-01,Yes
CUST101372,Female,46,44,Basic,Two year,46.23,1995.57,Credit card,13,0.0,2026-08-01,Yes
CUST101639,Female,54,23,Premium,Month-to-month,96.71,2212.53,Credit card,12,0.0,2026-07-14,No
CUST100919,Female,64,56,Basic,Month-to-month,18.17,1042.97,Mailed check,15,2.0,2026-08-01,Yes
CUST100211,Male,46,36,Standard,Month-to-month,38.83,1403.76,Credit card,10,1.0,2026-06-28,No
CUST101603,Male,65,31,Standard,Month-to-month,62.31,1983.44,Mailed check,10,1.0,2026-07-09,No
CUST100502,Male,50,59,Standard,Month-to-month,53.52,3148.36,Credit card,10,0.0,2026-06-21,No
CUST100537,Male,58,24,Basic,One year,21.94,547.98,E-check,16,0.0,2026-07-21,No
CUST101220,Male,19,51,Standard,Month-to-month,30.07,1560.32,Mailed check,11,0.0,2026-07-31,Yes
CUST100175,Female,73,65,Premium,Month-to-month,105.18,6828.03,E-check,8,0.0,2026-06-28,No
